Gene;CommonName;Nit;Glu;Eth;Ana
YDR326C;YSP2;56.37820043;29.98965223;28.4831383;53.7141964
YDR327W;YDR327W;123.2906554;136.204397;105.533591;110.4642558
YDR328C;SKP1;125.4466702;136.4917781;108.0045726;111.7308038
YDR329C;PEX3;62.84131457;61.63193803;49.44968694;46.87911633
YDR330W;UBX5;49.52428922;45.3463941;36.77358641;42.12921277
YDR331W;GPI8;46.10653582;32.83643498;24.00238344;43.29520522
YDR332W;IRC3;18.62236124;18.07738208;16.58891527;17.40720741
YDR333C;YDR333C;35.3224863;27.85149465;23.82354354;37.88256005
YDR334W;SWR1;45.29018771;43.68666212;38.83656596;36.94116461
YDR335W;MSN5;71.1455403;39.8038994;33.11382059;45.63365372
YDR336W;YDR336W;18.64082593;16.63325795;13.31989487;15.30407073
YDR337W;MRPS28;64.55731779;45.49328354;39.61393617;60.23397653
YDR338C;YDR338C;28.59628554;21.19042126;20.26323902;21.48534405
YDR339C;FCF1;62.85647939;48.82485466;38.30921171;54.76196437
YDR340W;YDR340W;3.923736646;3.712856855;2.874108425;3.748557294
YDR341C;YDR341C;103.7223155;94.90830818;77.86332941;88.50515246
YDR342C;HXT7;48.91581978;186.783419;34.25307273;447.3948564
YDR343C;HXT6;2.818455515;18.97387369;4.920498933;241.7380412
YDR344C;YDR344C;9.489950335;3.795513491;4.884134614;4.353782657
YDR345C;HXT3;2073.026906;29.13714326;6.392947939;19.1184779
YDR346C;SVF1;132.4039318;82.55017255;61.65609771;110.5143295
YDR347W;MRP1;67.15804773;55.49093323;51.61746718;78.69991936
YDR348C;YDR348C;74.69642042;41.62230633;33.14748536;68.01308283
YDR349C;YPS7;55.22822268;40.79413837;33.50096963;57.63666809
YDR350C;ATP22;35.40628927;27.263349;20.09977421;32.31418783
YDR351W;SBE2;41.05467863;31.21211612;25.32168116;34.14400085
YDR352W;YDR352W;87.5341805;32.97749817;26.57935262;36.8980014
YDR353W;TRR1;134.9514983;93.73603816;76.77363842;163.5520309
YDR354C-A;YDR354C-A;86.25746552;91.94983048;66.50778393;86.94821598
YDR354W;TRP4;62.61084423;72.93571386;50.13947857;59.94274018
YDR355C;YDR355C;37.92304998;20.45414513;14.92267972;22.96050169
YDR356W;SPC110;53.58591637;28.95026525;24.00111319;31.57369174
YDR357C;CNL1;118.111374;197.8814985;156.9516665;123.6135622
YDR358W;GGA1;38.47805482;42.39012671;27.89501591;31.04202995
YDR359C;EAF1;44.18112548;45.5002866;29.46371186;37.5752569
YDR360W;OPI7;46.1402136;43.9421426;24.92628726;38.77333427
YDR361C;BCP1;48.54576095;40.53688108;31.77924146;49.53567603
YDR362C;TFC6;27.54300422;18.05018612;15.25381671;20.97683092
YDR363W;ESC2;26.67292934;18.54462529;12.83575568;22.3571126
YDR363W-A;SEM1;259.109103;226.9267067;172.8258015;223.54243
YDR364C;CDC40;25.57486842;20.15718887;12.7753176;19.07982249
YDR365C;ESF1;68.61171794;123.7574463;169.4478814;204.5796306
YDR365W-A;YDR365W-A;0;0.014218926;0;0
YDR365W-B;YDR365W-B;1.064318399;0.505624994;0.441421291;3.560103612
YDR366C;YDR366C;3.295956255;2.620341185;3.207523549;3.228075707
YDR367W;KEI1;38.74310252;32.96756105;30.50765295;18.75452612
YDR368W;YPR1;108.2819553;56.77187251;39.38038432;38.47662579
YDR369C;XRS2;16.23090823;14.02794977;12.59004144;10.66318853
YDR370C;YDR370C;22.07689113;17.8146906;11.28584908;24.0914179
YDR371C-A;YDR371C-A;18.73527132;21.01977909;12.97088671;27.48555452
YDR371W;CTS2;14.87091324;14.0113776;7.501240092;17.1062463
YDR372C;VPS74;125.2602886;81.26995273;47.55096481;99.84201546
YDR373W;FRQ1;81.77623743;78.15289281;58.4695973;63.55898979
YDR374C;YDR374C;0.373958789;1.5155452;1.76316216;1.2268273
YDR374W-A;YDR374W-A;53.04790436;75.87286679;50.42418742;87.3355794
YDR375C;BCS1;32.07076816;26.38451697;20.5922155;35.54865114
YDR376W;ARH1;40.17923981;23.80289443;25.92567364;35.09627214
YDR377W;ATP17;605.5027739;563.3115391;673.8689718;506.6464489
YDR378C;LSM6;102.0176523;79.63336002;58.88101541;100.2496578
YDR379C-A;YDR379C-A;43.51204699;85.61337702;60.85372234;44.04401101
YDR379W;RGA2;39.49448191;26.91564303;22.62449793;31.34260652
YDR380W;ARO10;9.005721044;42.42295467;62.58401384;9.009126689
YDR381C-A;YDR381C-A;43.31312767;40.67866916;34.65163397;46.97217348
YDR381W;YRA1;281.772429;192.5037311;188.5730907;198.4219827
YDR382W;RPP2B;827.5027532;890.318661;659.3959575;1134.836416
YDR383C;NKP1;30.25676332;20.93537096;16.15376396;22.96002841
YDR384C;ATO3;8.848739077;477.1690242;969.5949322;48.96084382
YDR385W;EFT2;69.31523586;58.1344877;53.38856514;79.18214706
YDR386W;MUS81;21.25901218;13.78249617;11.26961666;13.66492347
YDR387C;YDR387C;28.75314267;18.2890262;15.38090109;17.25290362
YDR388W;RVS167;120.0226173;70.89979917;54.69541654;72.81116099
YDR389W;SAC7;86.5334901;44.7933484;39.87977178;77.27717485
YDR390C;UBA2;35.5987283;26.58576121;23.84635833;33.3538587
YDR391C;YDR391C;37.86069102;20.31036996;12.2608091;19.21057137
YDR392W;SPT3;38.12666106;25.96433828;18.51188428;26.23521392
YDR393W;SHE9;33.54591015;24.51553101;23.47200457;34.74133255
YDR394W;RPT3;187.7792575;135.567852;99.4239098;137.2474198
YDR395W;SXM1;66.00548045;45.04055046;31.82974382;61.98363279
YDR396W;YDR396W;107.094714;83.81012557;71.24937437;91.62771554
YDR397C;NCB2;90.78889631;70.26756469;57.23575098;72.79730513
YDR398W;UTP5;30.38784236;21.69531733;12.22090582;37.76781
YDR399W;HPT1;464.9661124;255.2903964;271.1848483;599.879082
YDR400W;URH1;24.70630982;21.71460221;20.41568101;39.67182484
YDR401W;YDR401W;3.396812559;6.607512205;7.587615237;7.416772361
YDR402C;DIT2;2.656597936;7.700001781;8.835125605;6.351704743
YDR403W;DIT1;3.385305161;3.713859189;5.265606134;5.222337779
YDR404C;RPB7;59.3566058;42.91386692;30.39061684;60.99371919
YDR405W;MRP20;51.26944885;48.41149805;43.58414518;74.67020396
YDR406W;PDR15;81.49239227;18.3701311;20.32021984;110.2693644
YDR406W-A;YDR406W-A;48.97532277;14.74193456;15.04946535;48.86290323
YDR407C;TRS120;35.28841993;21.64315889;20.60378457;31.00122275
YDR408C;ADE8;64.78152828;51.92476821;52.60376356;84.26975683
YDR409W;SIZ1;23.73079723;21.76410787;22.09472047;19.99740022
YDR410C;STE14;31.42311221;19.09901235;13.79079055;28.80987449
YDR411C;DFM1;56.86586711;47.19233793;42.42674585;63.3518182
YDR412W;RRP17;48.19589113;24.99667937;16.17181646;26.20846205
YDR413C;YDR413C;51.13386367;26.45893075;17.00897263;28.65328859
YDR414C;ERD1;23.38411444;18.98596666;16.48378652;21.46270484
YDR415C;YDR415C;32.33297747;24.10593008;24.6042728;27.56645003
YDR416W;SYF1;25.05232644;17.29207365;15.79116346;18.45036347
YDR417C;YDR417C;747.5893049;607.0704311;439.3350711;845.1732762
YDR418W;RPL12B;792.4507359;660.3577301;481.1226501;931.200645
YDR419W;RAD30;27.99880654;15.29101116;14.29058521;13.62412409
YDR420W;HKR1;50.95919997;22.64218355;20.5185873;31.88598954
YDR421W;ARO80;19.80956982;17.97721945;18.63983703;10.42529144
YDR422C;SIP1;40.23610823;37.09532739;33.65072635;41.38914272
YDR423C;CAD1;45.70357848;28.92769728;26.01851162;32.63011207
YDR424C;DYN2;55.76788044;34.82611118;25.20899673;36.49584763
YDR425W;SNX41;35.91660093;16.35846943;14.02327091;19.86525113
YDR426C;YDR426C;34.53898062;19.13166407;16.88512699;22.39773385
YDR427W;RPN9;188.9613869;129.3078738;101.1524208;137.738565
YDR428C;BNA7;27.12300749;30.27818334;25.08495395;25.86001863
YDR429C;TIF35;138.3573414;121.8861397;88.88304301;130.0505507
YDR430C;CYM1;45.16646217;36.5057586;32.52863984;45.88514504
YDR431W;YDR431W;19.40045713;11.6960825;11.1788345;18.5608991
YDR432W;NPL3;224.8980217;134.3113178;90.25825804;159.1384667
YDR433W;YDR433W;286.5253685;164.7686371;114.467014;190.5493389
YDR434W;GPI17;49.4177559;49.45421767;46.08425817;49.54145542
YDR435C;PPM1;28.22873267;26.77892273;19.29271973;26.42184106
YDR436W;PPZ2;22.52092008;22.0279672;20.63906029;19.69894115
YDR437W;GPI19;12.51155921;16.38300309;11.55786991;18.47973697
YDR438W;THI74;17.83572933;18.85348021;14.97858798;23.35113987
YDR439W;LRS4;17.57717595;7.835664868;6.794197891;9.714308448
YDR440W;DOT1;20.47917079;12.51693752;11.63522032;18.68325685
YDR441C;APT2;85.7178946;86.87176439;72.52852634;82.40916704
YDR442W;YDR442W;28.32674692;19.66691625;23.81565479;22.14322651
YDR443C;SSN2;27.19017999;22.31821296;23.62541004;21.31554661
YDR444W;YDR444W;24.81922675;16.10497302;13.32990915;25.59933709
YDR445C;YDR445C;14.50683789;10.37031607;10.04629092;16.99542031
YDR446W;ECM11;0.392033189;1.429378363;0.71304856;0.619886428
YDR447C;RPS17B;312.3632597;320.5534776;229.7828455;431.2287978
YDR448W;ADA2;29.85980871;19.40236556;11.63740368;23.38219246
YDR449C;UTP6;28.29131668;20.88938659;13.90240241;27.35511212
YDR450W;RPS18A;291.9514399;290.0184619;199.4647381;378.4842898
YDR451C;YHP1;47.91309998;19.44433335;17.42097768;57.44516636
YDR452W;PPN1;87.15852913;73.02932555;69.60605765;81.96312641
YDR453C;TSA2;14.83692145;110.1049187;16.79213394;47.64153699
YDR454C;GUK1;140.3336941;91.29725217;77.47355437;121.2503811
YDR455C;YDR455C;62.46357987;37.01924445;33.74682283;39.09143009
YDR456W;NHX1;74.57857338;43.0236081;42.2845864;50.78713939
YDR457W;TOM1;102.5610862;53.93345345;58.69157589;54.6562776
YDR458C;HEH2;70.8666489;43.70482499;44.55832168;42.01822812
YDR459C;PFA5;27.54319494;23.02446683;17.25669882;21.88130011
YDR460W;TFB3;37.5118195;26.90082236;21.62385621;27.69981355
YDR461C-A;YDR461C-A;34.02649128;66.89565504;55.70104192;40.44981872
YDR461W;MFA1;3260.065452;243.9033592;226.304057;556.9328271
YDR462W;MRPL28;65.99963505;77.34336321;75.82230441;89.33741447
YDR463W;STP1;99.31114996;73.14108257;60.19306052;73.73572892
YDR464C-A;YDR464C-A;48.85952124;29.2929002;32.39841357;34.31389734
YDR464W;SPP41;40.07860322;25.94276471;22.52348288;30.34621179
YDR465C;RMT2;29.12051462;36.50766431;27.24811575;30.18946059
YDR466W;PKH3;47.37833813;27.60408056;21.26364973;32.84944445
YDR467C;YDR467C;77.79246046;42.44571134;41.13437923;48.55266287
YDR468C;TLG1;61.5548026;43.19440591;36.38679718;38.99726522
YDR469W;SDC1;56.58502061;39.24238231;33.54472176;47.15378644
YDR470C;UGO1;30.80493263;25.17262629;24.18910577;27.89281946
YDR471W;RPL27B;265.2715797;218.483357;142.1128698;319.321733
YDR472W;TRS31;36.94204005;27.1459067;21.00521751;31.22420959
YDR473C;PRP3;25.16369175;15.42591133;13.98412436;14.80611903
YDR475C;JIP4;64.32307566;24.72495857;22.65625702;25.52206407
YDR476C;YDR476C;47.83101368;41.43665988;38.58140047;61.92788875
YDR477W;SNF1;87.46098015;65.17115785;57.44260301;84.39561263
YDR478W;SNM1;20.77254771;21.25416878;13.3373863;19.69085375
YDR479C;PEX29;34.58922247;37.21416455;27.99072958;38.58773031
YDR480W;DIG2;34.88289456;14.46415007;15.94228075;15.15229596
YDR481C;PHO8;190.0387325;70.62652016;83.90701092;60.97255658
YDR482C;CWC21;45.16878818;32.06917289;22.78585626;29.16909221
YDR483W;KRE2;174.2451425;157.3324486;125.0116124;159.7850662
YDR484W;VPS52;24.13331233;18.16097202;17.52418448;18.43181888
YDR485C;VPS72;37.48784299;24.75801003;19.38317892;24.69252354
YDR486C;VPS60;61.99904706;57.40703666;45.4218205;43.03059037
YDR487C;RIB3;112.2085632;91.5324116;85.08754299;135.2366888
YDR488C;PAC11;19.86256932;12.11240772;11.64518921;17.32039757
YDR489W;SLD5;14.56434758;15.75514203;13.13684721;19.08712331
YDR490C;PKH1;26.27185894;30.85984553;30.03999061;32.90549599
YDR491C;YDR491C;32.20900433;32.94791289;34.13139519;106.4626527
YDR492W;IZH1;76.35850036;69.42696529;78.32225014;256.9229495
YDR493W;MZM1;48.61670922;38.36896074;41.23326112;60.73499289
YDR494W;RSM28;57.70295593;58.80827535;59.19390143;73.71020939
YDR495C;VPS3;25.32009806;15.1163006;16.92072215;17.35222936
YDR496C;PUF6;48.0842304;46.41392786;30.62838155;62.11934518
YDR497C;ITR1;1093.270638;465.8676461;435.5767438;574.0552107
YDR498C;SEC20;39.43639632;27.41699557;21.37261231;28.15507762
YDR499W;LCD1;27.66116308;21.5488344;17.56232954;18.56439518
YDR500C;RPL37B;339.4294241;252.5164863;159.5825438;359.8548184
YDR501W;PLM2;15.7365614;10.67281177;10.22744452;14.63935023
YDR502C;SAM2;1255.468896;502.7665086;377.6470035;1076.188713
YDR503C;LPP1;18.12245521;28.42142236;22.47293343;22.48236998
YDR504C;SPG3;56.73356533;41.27922166;40.58605329;41.75318209
YDR505C;PSP1;122.7925724;81.34867563;71.73739222;85.85543418
YDR506C;YDR506C;19.20020292;16.69194816;14.81275149;16.36991895
YDR507C;GIN4;99.47576146;52.3727725;60.79074045;70.63991743
YDR508C;GNP1;2.322944186;16.79125031;11.88909405;134.7226414
YDR509W;YDR509W;1.460726852;12.61576832;9.52511548;117.0855056
YDR510C-A;YDR510C-A;113.2406094;90.99156471;77.46371019;147.7169555
YDR510W;SMT3;327.2673756;218.6221212;175.4846182;308.1905661
YDR511W;ACN9;48.04276802;50.98225604;46.29916453;51.54951322
YDR512C;EMI1;64.46580665;76.09865601;50.60669083;35.57407722
YDR513W;GRX2;197.3757351;265.9273396;170.2378478;136.3401864
YDR514C;YDR514C;15.78839404;11.37881667;6.050234343;12.73815047
YDR515W;SLF1;42.66990872;33.05256449;27.78137456;39.56394268
YDR516C;EMI2;49.44586463;58.91882947;33.41156007;225.5135452
YDR517W;GRH1;62.93695115;49.83935272;44.96165773;103.7142535
YDR518W;EUG1;19.75991849;21.91837989;15.14997854;56.512369
YDR519W;FPR2;86.35936261;90.10638967;74.74139668;106.3544227
YDR520C;URC2;24.43862707;15.19031297;12.35481313;15.59268275
YDR521W;YDR521W;16.16564435;12.72168189;9.762694433;13.90825543
YDR522C;SPS2;1.181461548;2.364870466;1.569246698;4.242104993
YDR523C;SPS1;2.483322034;3.813759615;3.926717174;6.582563823
YDR524C;AGE1;33.71791185;30.90030054;23.13545305;38.65144813
YDR524C-A;YDR524C-A;0.160367724;1.474221792;0.704242481;2.334378877
YDR524C-B;YDR524C-B;3342.138194;1306.969217;1185.944298;2528.371335
YDR524W-C;YDR524W-C;5643.240821;2370.088537;2155.395136;4542.439983
YDR525W;API2;1.298452798;1.908576419;0.983529498;1.911830764
YDR525W-A;SNA2;237.9472515;232.679257;152.3424738;222.7559487
YDR526C;YDR526C;59.01813363;35.48539452;22.08908278;59.18678685
YDR527W;RBA50;53.77642758;33.66499764;21.43499316;58.43010457
YDR528W;HLR1;40.18805034;16.57459792;11.21089034;31.4565733
YDR529C;QCR7;958.4062686;771.5420264;1002.198297;688.8270887
YDR530C;APA2;33.45920936;25.130253;17.95642663;38.68206984
YDR531W;CAB1;69.38798224;64.19657977;45.83515811;55.60516572
YDR532C;KRE28;31.22571027;18.45881688;14.55681118;19.35914571
YDR533C;HSP31;114.5562964;97.23417433;39.06512655;101.4156362
YDR534C;FIT1;3.540948248;3.695416257;3.991968868;3.469820563
YDR535C;YDR535C;5.460524315;4.936248265;3.823632997;4.336820851
YDR536W;STL1;4.081379235;19.83421171;85.43872734;8.330152505
YDR537C;YDR537C;17.51718441;20.56354866;23.57390813;14.67736347
YDR538W;PAD1;17.81788982;20.02338103;24.30932637;15.20061486
YDR539W;FDC1;38.99721124;12.4998821;15.51640164;33.04946272
YDR540C;IRC4;15.55662114;2.409773439;3.852024091;11.59042315
YDR541C;YDR541C;2.747329213;10.29525545;10.9169405;27.73671376
YDR542W;PAU10;0;0;0;0.065048507
YDR543C;YDR543C;0;0;0;0
YDR544C;YDR544C;0;0;0;0
YDR545C-A;YDR545C-A;0;0;0;0
YDR545W;YRF1-1;0;0;0;0
YEL001C;IRC22;96.05053567;114.7445085;103.6823463;154.8566335
YEL002C;WBP1;140.0048076;127.152992;114.2067028;145.8056745
YEL003W;GIM4;121.1582574;136.493102;96.59541835;101.1685267
YEL004W;YEA4;16.61060302;22.63064206;20.20911134;23.99437977
YEL005C;VAB2;24.14465513;24.32644907;21.70698381;24.39239293
YEL006W;YEA6;74.38146553;32.05914911;28.8122492;39.15506347
YEL007W;MIT1;54.73933722;45.27379493;48.88346379;42.52915892
YEL008C-A;YEL008C-A;3.114330436;7.700464994;4.353903562;4.531200704
YEL008W;YEL008W;2.808517936;3.790093442;3.531459618;2.314649075
YEL009C;GCN4;1944.344643;1218.913135;1382.711472;1627.544599
YEL009C-A;YEL009C-A;6.422684717;1.883785916;1.908238355;1.265849002
YEL010W;YEL010W;7.642799813;1.934749074;2.143951112;1.868746303
YEL011W;GLC3;109.3907067;139.4355109;92.74662216;185.3099039
YEL012W;UBC8;82.4283859;59.90728284;71.62982651;56.45081915
YEL013W;VAC8;103.9804095;63.72059968;57.86336829;84.40996449
YEL014C;YEL014C;36.07992568;25.04702178;23.03886922;28.57127261
YEL015W;EDC3;58.45303681;36.77065408;32.54347954;44.32028914
YEL016C;NPP2;26.08790537;18.11649444;15.60383654;18.45875778
YEL017C-A;PMP2;880.2632146;322.9326983;298.8106158;363.7223877
YEL017W;GTT3;46.82613442;27.30923027;26.4420112;33.67712264
YEL018C-A;YEL018C-A;22.55988185;14.67290002;9.445632005;12.64376236
YEL018W;EAF5;21.75535449;13.73824051;10.02344996;13.60917527
YEL019C;MMS21;10.62772092;10.29464657;5.866269672;6.528278302
YEL020C;YEL020C;23.09347441;28.6126666;24.30498477;11.99830735
YEL020C-B;YEL020C-B;207.7278471;173.3134459;165.2116815;175.2065326
YEL020W-A;TIM9;212.3447695;175.9829732;165.7960418;175.02372
YEL021W;URA3;21.3199122;28.21590094;23.27170291;33.06752118
YEL022W;GEA2;35.73968147;26.01028845;24.77462874;33.64120473
YEL023C;YEL023C;10.46741422;9.005695105;8.801064937;11.5504532
YEL024W;RIP1;461.1306687;334.6648519;472.2103508;290.6825149
YEL025C;YEL025C;29.42665033;20.20024133;21.96037643;28.95821323
YEL026W;SNU13;114.7176681;123.0592428;58.88272642;186.5545418
YEL027W;VMA3;860.3950757;437.3835499;330.5483759;639.6017644
YEL028W;YEL028W;12.29789927;9.237554373;9.265658451;14.03298403
YEL029C;BUD16;48.70640249;22.94103704;15.28949277;26.21141307
YEL030C-A;YEL030C-A;6.800160821;14.8937026;9.210483766;10.18945518
YEL030W;ECM10;13.42642777;17.85108617;10.84631098;9.245539417
YEL031W;SPF1;169.1069427;124.6829316;115.2359925;193.8044645
YEL032C-A;YEL032C-A;95.93664372;47.71849228;33.45248616;64.5410739
YEL032W;MCM3;71.666994;40.01410853;36.48856134;54.46609082
YEL033W;MTC7;394.1696118;585.792169;499.5681375;389.9132606
YEL034C-A;YEL034C-A;1674.434476;2317.555796;2025.680455;1485.300714
YEL034W;HYP2;1921.495497;2631.802446;2304.667396;1675.093855
YEL035C;UTR5;4.498531085;4.045321386;4.96328303;3.924166587
YEL036C;ANP1;65.8093271;67.22502646;43.45503957;90.77734355
YEL037C;RAD23;131.6975026;119.455673;89.17349437;114.6730836
YEL038W;UTR4;26.55449099;18.32388117;12.92491335;34.65162844
YEL039C;CYC7;33.73525919;34.01990419;4.622535817;63.43459504
YEL040W;UTR2;79.3440539;42.55243956;19.721016;104.5037299
YEL041W;YEF1;34.95410539;95.70735237;20.66203157;19.61087595
YEL042W;GDA1;102.4064562;99.86553154;94.69636548;111.292299
YEL043W;YEL043W;37.34597988;35.6768675;35.08286344;45.20501354
YEL044W;IES6;67.3118303;73.80394512;60.80572581;72.51409423
YEL045C;YEL045C;12.27248786;20.74224444;19.48345878;23.32672868
YEL046C;GLY1;91.52839062;154.0081468;138.5803041;154.0184001
YEL047C;YEL047C;45.89192999;27.78085023;30.98605205;77.62238777
YEL048C;TCA17;10.17712261;11.17093086;7.188095523;10.54755069
YEL049W;PAU2;8.48377824;150.584646;5.118910349;23.92361325
YEL050C;RML2;53.81798838;46.77434888;45.08274402;67.10895495
YEL050W-A;YEL050W-A;56.64219059;48.30189621;46.2361858;69.70082316
YEL051W;VMA8;311.3994751;136.0363196;114.7719248;183.2496674
YEL052W;AFG1;40.17027092;40.25981256;40.14070005;52.62531171
YEL053C;MAK10;31.67335692;19.97745924;18.68712526;28.34848221
YEL053W-A;YEL053W-A;377.7156663;395.6703916;287.3000195;509.1802975
YEL054C;RPL12A;352.8338294;377.0149164;278.6265444;501.9898385
YEL055C;POL5;53.0998338;41.53550017;42.34315223;51.78782612
YEL056W;HAT2;38.23311485;30.09710773;25.84930991;34.72546185
YEL057C;YEL057C;2.556032133;18.43110302;14.35825432;11.31353128
YEL058W;PCM1;78.40020827;60.21908181;43.98730439;77.07118523
YEL059C-A;SOM1;52.88758209;39.86729187;27.10508618;35.75517613
YEL059W;HHY1;18.13201732;7.637928923;5.094803363;11.96448769
YEL060C;PRB1;1076.749075;534.190238;441.1397159;387.4013467
YEL061C;CIN8;53.71797285;25.99030224;21.36437295;33.95293891
YEL062W;NPR2;34.77648706;17.88516329;14.20820024;17.11348922
YEL063C;CAN1;276.7725767;82.86217205;99.68688064;125.8915062
YEL064C;AVT2;36.6709007;16.12829215;13.85698179;21.46528817
YEL065W;SIT1;39.13358025;11.94845376;21.38131835;73.83968357
YEL066W;HPA3;188.4383908;55.11142967;56.63180776;53.17268388
YEL067C;YEL067C;55.27025407;20.41671116;19.78534693;21.17040512
YEL068C;YEL068C;55.09955414;24.47268157;24.82409014;36.26194345
YEL069C;HXT13;0.83606092;1.026553224;1.125265085;2.921958204
YEL070W;DSF1;0.30853135;0.556520639;0.162809405;1.857911011
YEL071W;DLD3;242.6486415;159.1739341;232.3058448;675.5999891
YEL072W;RMD6;143.9989347;23.42660081;17.77301665;43.43484279
YEL073C;YEL073C;44.47516077;23.25607356;18.89386764;23.83198257
YEL074W;YEL074W;0;0;0;0
YEL075C;YEL075C;0;0;0;0
YEL075W-A;YEL075W-A;0.043443066;0;0.035741189;0.037929999
YEL076C;YEL076C;0.040840486;0;0;0.07131539
YEL076C-A;YEL076C-A;0.02858834;0;0;0.049920773
YEL077C;YEL077C;1.433645025;0.738930649;1.020367326;1.299919417
YEL077W-A;YEL077W-A;0.039842913;0;0;0.097774775
YER001W;MNN1;257.9406645;54.21934925;46.39802332;123.6753718
YER002W;NOP16;59.27642259;34.76486227;23.80106173;35.64521339
YER003C;PMI40;119.2114421;77.18634613;69.80959745;93.81378092
YER004W;FMP52;187.7231691;231.1465179;180.6341299;116.4943091
YER005W;YND1;32.68976007;19.37722506;17.57113218;27.75761875
YER006C-A;YER006C-A;9.310781246;9.765765784;5.538852825;7.926800876
YER006W;NUG1;52.96257075;62.7167943;40.96058999;61.40602152
YER007C-A;TMA20;74.13068195;61.88462377;47.1889142;63.83274651
YER007W;PAC2;12.76578215;10.31920471;8.279181507;8.937086452
YER008C;SEC3;51.38456242;35.31488274;32.89688057;43.73988786
YER009W;NTF2;350.5477536;263.5574531;224.3716426;344.0543633
YER010C;YER010C;64.83234842;48.71538598;46.74591814;38.41227205
YER011W;TIR1;1.170437971;6.008682571;1.677387592;608.8000274
YER012W;PRE1;329.2799902;216.0312323;163.9517963;220.6669187
